network_config,strategy,strategy_params,neg_pos_ratio,pred_threshold,evidence_ratio,occ_thr,edge_thr,weight_thr,total_samples,positive_samples,negative_samples,negative_candidates_count,evaluated_days,skipped_days,tp,fp,tn,fn,precision,recall,f1_score,accuracy
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.2,0.7,2,1,0.2,189,63,126,14,29,24,51,71,55,12,0.4180327868852459,0.8095238095238095,0.5513513513513515,0.5608465608465608
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.3,0.2,2,1,0.2,345,130,215,14,29,24,43,11,204,87,0.7962962962962963,0.33076923076923076,0.4673913043478261,0.7159420289855073
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.3,0.3,2,1,0.2,329,121,208,14,29,24,57,30,178,64,0.6551724137931034,0.47107438016528924,0.5480769230769231,0.7142857142857143
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.3,0.5,2,1,0.2,260,90,170,14,29,24,57,63,107,33,0.475,0.6333333333333333,0.5428571428571427,0.6307692307692307
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.3,0.7,2,1,0.2,189,63,126,14,29,24,42,58,68,21,0.42,0.6666666666666666,0.5153374233128833,0.582010582010582
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.4,0.2,2,1,0.2,345,130,215,14,29,24,23,6,209,107,0.7931034482758621,0.17692307692307693,0.2893081761006289,0.672463768115942
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.4,0.3,2,1,0.2,329,121,208,14,29,24,30,20,188,91,0.6,0.24793388429752067,0.3508771929824562,0.662613981762918
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.4,0.5,2,1,0.2,260,90,170,14,29,24,48,46,124,42,0.5106382978723404,0.5333333333333333,0.5217391304347825,0.6615384615384615
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.4,0.7,2,1,0.2,189,63,126,14,29,24,34,44,82,29,0.4358974358974359,0.5396825396825397,0.48226950354609927,0.6137566137566137
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.5,0.2,2,1,0.2,345,130,215,14,29,24,8,3,212,122,0.7272727272727273,0.06153846153846154,0.11347517730496455,0.6376811594202898
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.5,0.3,2,1,0.2,329,121,208,14,29,24,15,11,197,106,0.5769230769230769,0.12396694214876033,0.2040816326530612,0.6443768996960486
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.5,0.5,2,1,0.2,260,90,170,14,29,24,26,29,141,64,0.4727272727272727,0.28888888888888886,0.3586206896551724,0.6423076923076924
Conservative,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.5,0.7,2,1,0.2,189,63,126,14,29,24,26,36,90,37,0.41935483870967744,0.4126984126984127,0.416,0.6137566137566137
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.1,0.2,3,2,0.3,243,123,120,12,29,24,100,15,105,23,0.8695652173913043,0.8130081300813008,0.8403361344537815,0.8436213991769548
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.1,0.3,3,2,0.3,226,113,113,12,29,24,95,18,95,18,0.8407079646017699,0.8407079646017699,0.8407079646017699,0.8407079646017699
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.1,0.5,3,2,0.3,168,84,84,12,29,24,76,25,59,8,0.7524752475247525,0.9047619047619048,0.8216216216216216,0.8035714285714286
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.1,0.7,3,2,0.3,124,62,62,12,29,24,55,22,40,7,0.7142857142857143,0.8870967741935484,0.7913669064748201,0.7661290322580645
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.2,0.2,3,2,0.3,243,123,120,12,29,24,46,3,117,77,0.9387755102040817,0.37398373983739835,0.5348837209302325,0.6707818930041153
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.2,0.3,3,2,0.3,226,113,113,12,29,24,48,6,107,65,0.8888888888888888,0.4247787610619469,0.5748502994011976,0.6858407079646017
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.2,0.5,3,2,0.3,168,84,84,12,29,24,43,6,78,41,0.8775510204081632,0.5119047619047619,0.6466165413533834,0.7202380952380952
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.2,0.7,3,2,0.3,124,62,62,12,29,24,31,6,56,31,0.8378378378378378,0.5,0.6262626262626263,0.7016129032258065
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.3,0.2,3,2,0.3,243,123,120,12,29,24,36,0,120,87,1.0,0.2926829268292683,0.45283018867924524,0.6419753086419753
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.3,0.3,3,2,0.3,226,113,113,12,29,24,35,2,111,78,0.9459459459459459,0.30973451327433627,0.4666666666666667,0.6460176991150443
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.3,0.5,3,2,0.3,168,84,84,12,29,24,33,3,81,51,0.9166666666666666,0.39285714285714285,0.55,0.6785714285714286
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.3,0.7,3,2,0.3,124,62,62,12,29,24,24,6,56,38,0.8,0.3870967741935484,0.5217391304347827,0.6451612903225806
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.4,0.2,3,2,0.3,243,123,120,12,29,24,13,0,120,110,1.0,0.10569105691056911,0.1911764705882353,0.5473251028806584
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.4,0.3,3,2,0.3,226,113,113,12,29,24,15,2,111,98,0.8823529411764706,0.13274336283185842,0.2307692307692308,0.5575221238938053
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.4,0.5,3,2,0.3,168,84,84,12,29,24,17,2,82,67,0.8947368421052632,0.20238095238095238,0.33009708737864074,0.5892857142857143
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.4,0.7,3,2,0.3,124,62,62,12,29,24,15,4,58,47,0.7894736842105263,0.24193548387096775,0.37037037037037035,0.5887096774193549
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.5,0.2,3,2,0.3,243,123,120,12,29,24,0,0,120,123,0.0,0.0,0.0,0.49382716049382713
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.5,0.3,3,2,0.3,226,113,113,12,29,24,4,1,112,109,0.8,0.035398230088495575,0.06779661016949151,0.5132743362831859
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.5,0.5,3,2,0.3,168,84,84,12,29,24,6,1,83,78,0.8571428571428571,0.07142857142857142,0.13186813186813187,0.5297619047619048
Baseline,MarginalProbability,{'prob_threshold': 0.05},1.0,0.5,0.7,3,2,0.3,124,62,62,12,29,24,9,3,59,53,0.75,0.14516129032258066,0.24324324324324328,0.5483870967741935
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.1,0.2,3,2,0.3,319,123,196,12,29,24,100,23,173,23,0.8130081300813008,0.8130081300813008,0.8130081300813008,0.8557993730407524
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.1,0.3,3,2,0.3,304,113,191,12,29,24,95,31,160,18,0.753968253968254,0.8407079646017699,0.7949790794979079,0.8388157894736842
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.1,0.5,3,2,0.3,243,84,159,12,29,24,76,47,112,8,0.6178861788617886,0.9047619047619048,0.7342995169082125,0.7736625514403292
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.1,0.7,3,2,0.3,186,62,124,12,29,24,55,48,76,7,0.5339805825242718,0.8870967741935484,0.6666666666666666,0.7043010752688172
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.2,0.2,3,2,0.3,319,123,196,12,29,24,46,6,190,77,0.8846153846153846,0.37398373983739835,0.5257142857142857,0.7398119122257053
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.2,0.3,3,2,0.3,304,113,191,12,29,24,48,12,179,65,0.8,0.4247787610619469,0.5549132947976878,0.7467105263157895
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.2,0.5,3,2,0.3,243,84,159,12,29,24,43,21,138,41,0.671875,0.5119047619047619,0.581081081081081,0.7448559670781894
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.2,0.7,3,2,0.3,186,62,124,12,29,24,31,20,104,31,0.6078431372549019,0.5,0.5486725663716814,0.7258064516129032
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.3,0.2,3,2,0.3,319,123,196,12,29,24,36,3,193,87,0.9230769230769231,0.2926829268292683,0.4444444444444444,0.7178683385579937
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.3,0.3,3,2,0.3,304,113,191,12,29,24,35,7,184,78,0.8333333333333334,0.30973451327433627,0.45161290322580644,0.7203947368421053
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.3,0.5,3,2,0.3,243,84,159,12,29,24,33,11,148,51,0.75,0.39285714285714285,0.515625,0.7448559670781894
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.3,0.7,3,2,0.3,186,62,124,12,29,24,24,15,109,38,0.6153846153846154,0.3870967741935484,0.47524752475247517,0.7150537634408602
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.4,0.2,3,2,0.3,319,123,196,12,29,24,13,1,195,110,0.9285714285714286,0.10569105691056911,0.18978102189781024,0.6520376175548589
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.4,0.3,3,2,0.3,304,113,191,12,29,24,15,4,187,98,0.7894736842105263,0.13274336283185842,0.2272727272727273,0.6644736842105263
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.4,0.5,3,2,0.3,243,84,159,12,29,24,17,7,152,67,0.7083333333333334,0.20238095238095238,0.3148148148148148,0.6954732510288066
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.4,0.7,3,2,0.3,186,62,124,12,29,24,15,11,113,47,0.5769230769230769,0.24193548387096775,0.3409090909090909,0.6881720430107527
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.5,0.2,3,2,0.3,319,123,196,12,29,24,0,0,196,123,0.0,0.0,0.0,0.6144200626959248
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.5,0.3,3,2,0.3,304,113,191,12,29,24,4,3,188,109,0.5714285714285714,0.035398230088495575,0.06666666666666665,0.631578947368421
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.5,0.5,3,2,0.3,243,84,159,12,29,24,6,6,153,78,0.5,0.07142857142857142,0.125,0.654320987654321
Baseline,MarginalProbability,{'prob_threshold': 0.05},2.0,0.5,0.7,3,2,0.3,186,62,124,12,29,24,9,8,116,53,0.5294117647058824,0.14516129032258066,0.2278481012658228,0.6720430107526881
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.1,0.2,3,2,0.3,246,123,123,25,29,24,100,15,108,23,0.8695652173913043,0.8130081300813008,0.8403361344537815,0.8455284552845529
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.1,0.3,3,2,0.3,226,113,113,25,29,24,95,18,95,18,0.8407079646017699,0.8407079646017699,0.8407079646017699,0.8407079646017699
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.1,0.5,3,2,0.3,168,84,84,25,29,24,76,25,59,8,0.7524752475247525,0.9047619047619048,0.8216216216216216,0.8035714285714286
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.1,0.7,3,2,0.3,124,62,62,25,29,24,55,22,40,7,0.7142857142857143,0.8870967741935484,0.7913669064748201,0.7661290322580645
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.2,0.2,3,2,0.3,246,123,123,25,29,24,46,3,120,77,0.9387755102040817,0.37398373983739835,0.5348837209302325,0.6747967479674797
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.2,0.3,3,2,0.3,226,113,113,25,29,24,48,6,107,65,0.8888888888888888,0.4247787610619469,0.5748502994011976,0.6858407079646017
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.2,0.5,3,2,0.3,168,84,84,25,29,24,43,6,78,41,0.8775510204081632,0.5119047619047619,0.6466165413533834,0.7202380952380952
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.2,0.7,3,2,0.3,124,62,62,25,29,24,31,6,56,31,0.8378378378378378,0.5,0.6262626262626263,0.7016129032258065
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.3,0.2,3,2,0.3,246,123,123,25,29,24,36,0,123,87,1.0,0.2926829268292683,0.45283018867924524,0.6463414634146342
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.3,0.3,3,2,0.3,226,113,113,25,29,24,35,2,111,78,0.9459459459459459,0.30973451327433627,0.4666666666666667,0.6460176991150443
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.3,0.5,3,2,0.3,168,84,84,25,29,24,33,3,81,51,0.9166666666666666,0.39285714285714285,0.55,0.6785714285714286
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.3,0.7,3,2,0.3,124,62,62,25,29,24,24,6,56,38,0.8,0.3870967741935484,0.5217391304347827,0.6451612903225806
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.4,0.2,3,2,0.3,246,123,123,25,29,24,13,0,123,110,1.0,0.10569105691056911,0.1911764705882353,0.5528455284552846
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.4,0.3,3,2,0.3,226,113,113,25,29,24,15,2,111,98,0.8823529411764706,0.13274336283185842,0.2307692307692308,0.5575221238938053
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.4,0.5,3,2,0.3,168,84,84,25,29,24,17,2,82,67,0.8947368421052632,0.20238095238095238,0.33009708737864074,0.5892857142857143
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.4,0.7,3,2,0.3,124,62,62,25,29,24,15,4,58,47,0.7894736842105263,0.24193548387096775,0.37037037037037035,0.5887096774193549
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.5,0.2,3,2,0.3,246,123,123,25,29,24,0,0,123,123,0.0,0.0,0.0,0.5
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.5,0.3,3,2,0.3,226,113,113,25,29,24,4,1,112,109,0.8,0.035398230088495575,0.06779661016949151,0.5132743362831859
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.5,0.5,3,2,0.3,168,84,84,25,29,24,6,1,83,78,0.8571428571428571,0.07142857142857142,0.13186813186813187,0.5297619047619048
Baseline,MarginalProbability,{'prob_threshold': 0.1},1.0,0.5,0.7,3,2,0.3,124,62,62,25,29,24,9,3,59,53,0.75,0.14516129032258066,0.24324324324324328,0.5483870967741935
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.1,0.2,3,2,0.3,360,123,237,25,29,24,100,42,195,23,0.704225352112676,0.8130081300813008,0.7547169811320754,0.8194444444444444
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.1,0.3,3,2,0.3,336,113,223,25,29,24,95,50,173,18,0.6551724137931034,0.8407079646017699,0.7364341085271319,0.7976190476190477
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.1,0.5,3,2,0.3,252,84,168,25,29,24,76,54,114,8,0.5846153846153846,0.9047619047619048,0.7102803738317757,0.753968253968254
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.1,0.7,3,2,0.3,186,62,124,25,29,24,55,48,76,7,0.5339805825242718,0.8870967741935484,0.6666666666666666,0.7043010752688172
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.2,0.2,3,2,0.3,360,123,237,25,29,24,46,7,230,77,0.8679245283018868,0.37398373983739835,0.5227272727272727,0.7666666666666667
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.2,0.3,3,2,0.3,336,113,223,25,29,24,48,15,208,65,0.7619047619047619,0.4247787610619469,0.5454545454545454,0.7619047619047619
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.2,0.5,3,2,0.3,252,84,168,25,29,24,43,25,143,41,0.6323529411764706,0.5119047619047619,0.5657894736842105,0.7380952380952381
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.2,0.7,3,2,0.3,186,62,124,25,29,24,31,20,104,31,0.6078431372549019,0.5,0.5486725663716814,0.7258064516129032
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.3,0.2,3,2,0.3,360,123,237,25,29,24,36,3,234,87,0.9230769230769231,0.2926829268292683,0.4444444444444444,0.75
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.3,0.3,3,2,0.3,336,113,223,25,29,24,35,10,213,78,0.7777777777777778,0.30973451327433627,0.44303797468354433,0.7380952380952381
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.3,0.5,3,2,0.3,252,84,168,25,29,24,33,13,155,51,0.717391304347826,0.39285714285714285,0.5076923076923077,0.746031746031746
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.3,0.7,3,2,0.3,186,62,124,25,29,24,24,15,109,38,0.6153846153846154,0.3870967741935484,0.47524752475247517,0.7150537634408602
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.4,0.2,3,2,0.3,360,123,237,25,29,24,13,1,236,110,0.9285714285714286,0.10569105691056911,0.18978102189781024,0.6916666666666667
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.4,0.3,3,2,0.3,336,113,223,25,29,24,15,6,217,98,0.7142857142857143,0.13274336283185842,0.2238805970149254,0.6904761904761905
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.4,0.5,3,2,0.3,252,84,168,25,29,24,17,9,159,67,0.6538461538461539,0.20238095238095238,0.3090909090909091,0.6984126984126984
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.4,0.7,3,2,0.3,186,62,124,25,29,24,15,11,113,47,0.5769230769230769,0.24193548387096775,0.3409090909090909,0.6881720430107527
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.5,0.2,3,2,0.3,360,123,237,25,29,24,0,0,237,123,0.0,0.0,0.0,0.6583333333333333
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.5,0.3,3,2,0.3,336,113,223,25,29,24,4,5,218,109,0.4444444444444444,0.035398230088495575,0.06557377049180327,0.6607142857142857
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.5,0.5,3,2,0.3,252,84,168,25,29,24,6,7,161,78,0.46153846153846156,0.07142857142857142,0.12371134020618557,0.6626984126984127
Baseline,MarginalProbability,{'prob_threshold': 0.1},2.0,0.5,0.7,3,2,0.3,186,62,124,25,29,24,9,8,116,53,0.5294117647058824,0.14516129032258066,0.2278481012658228,0.6720430107526881
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.1,0.2,3,2,0.3,246,123,123,32,29,24,100,15,108,23,0.8695652173913043,0.8130081300813008,0.8403361344537815,0.8455284552845529
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.1,0.3,3,2,0.3,226,113,113,32,29,24,95,18,95,18,0.8407079646017699,0.8407079646017699,0.8407079646017699,0.8407079646017699
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.1,0.5,3,2,0.3,168,84,84,32,29,24,76,25,59,8,0.7524752475247525,0.9047619047619048,0.8216216216216216,0.8035714285714286
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.1,0.7,3,2,0.3,124,62,62,32,29,24,55,22,40,7,0.7142857142857143,0.8870967741935484,0.7913669064748201,0.7661290322580645
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.2,0.2,3,2,0.3,246,123,123,32,29,24,46,3,120,77,0.9387755102040817,0.37398373983739835,0.5348837209302325,0.6747967479674797
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.2,0.3,3,2,0.3,226,113,113,32,29,24,48,6,107,65,0.8888888888888888,0.4247787610619469,0.5748502994011976,0.6858407079646017
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.2,0.5,3,2,0.3,168,84,84,32,29,24,43,6,78,41,0.8775510204081632,0.5119047619047619,0.6466165413533834,0.7202380952380952
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.2,0.7,3,2,0.3,124,62,62,32,29,24,31,6,56,31,0.8378378378378378,0.5,0.6262626262626263,0.7016129032258065
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.3,0.2,3,2,0.3,246,123,123,32,29,24,36,0,123,87,1.0,0.2926829268292683,0.45283018867924524,0.6463414634146342
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.3,0.3,3,2,0.3,226,113,113,32,29,24,35,2,111,78,0.9459459459459459,0.30973451327433627,0.4666666666666667,0.6460176991150443
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.3,0.5,3,2,0.3,168,84,84,32,29,24,33,3,81,51,0.9166666666666666,0.39285714285714285,0.55,0.6785714285714286
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.3,0.7,3,2,0.3,124,62,62,32,29,24,24,6,56,38,0.8,0.3870967741935484,0.5217391304347827,0.6451612903225806
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.4,0.2,3,2,0.3,246,123,123,32,29,24,13,0,123,110,1.0,0.10569105691056911,0.1911764705882353,0.5528455284552846
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.4,0.3,3,2,0.3,226,113,113,32,29,24,15,2,111,98,0.8823529411764706,0.13274336283185842,0.2307692307692308,0.5575221238938053
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.4,0.5,3,2,0.3,168,84,84,32,29,24,17,2,82,67,0.8947368421052632,0.20238095238095238,0.33009708737864074,0.5892857142857143
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.4,0.7,3,2,0.3,124,62,62,32,29,24,15,4,58,47,0.7894736842105263,0.24193548387096775,0.37037037037037035,0.5887096774193549
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.5,0.2,3,2,0.3,246,123,123,32,29,24,0,0,123,123,0.0,0.0,0.0,0.5
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.5,0.3,3,2,0.3,226,113,113,32,29,24,4,1,112,109,0.8,0.035398230088495575,0.06779661016949151,0.5132743362831859
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.5,0.5,3,2,0.3,168,84,84,32,29,24,6,1,83,78,0.8571428571428571,0.07142857142857142,0.13186813186813187,0.5297619047619048
Baseline,MarginalProbability,{'prob_threshold': 0.15},1.0,0.5,0.7,3,2,0.3,124,62,62,32,29,24,9,3,59,53,0.75,0.14516129032258066,0.24324324324324328,0.5483870967741935
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.1,0.2,3,2,0.3,368,123,245,32,29,24,100,50,195,23,0.6666666666666666,0.8130081300813008,0.7326007326007327,0.8016304347826086
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.1,0.3,3,2,0.3,339,113,226,32,29,24,95,53,173,18,0.6418918918918919,0.8407079646017699,0.7279693486590038,0.7905604719764012
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.1,0.5,3,2,0.3,252,84,168,32,29,24,76,54,114,8,0.5846153846153846,0.9047619047619048,0.7102803738317757,0.753968253968254
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.1,0.7,3,2,0.3,186,62,124,32,29,24,55,48,76,7,0.5339805825242718,0.8870967741935484,0.6666666666666666,0.7043010752688172
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.2,0.2,3,2,0.3,368,123,245,32,29,24,46,7,238,77,0.8679245283018868,0.37398373983739835,0.5227272727272727,0.7717391304347826
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.2,0.3,3,2,0.3,339,113,226,32,29,24,48,15,211,65,0.7619047619047619,0.4247787610619469,0.5454545454545454,0.7640117994100295
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.2,0.5,3,2,0.3,252,84,168,32,29,24,43,25,143,41,0.6323529411764706,0.5119047619047619,0.5657894736842105,0.7380952380952381
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.2,0.7,3,2,0.3,186,62,124,32,29,24,31,20,104,31,0.6078431372549019,0.5,0.5486725663716814,0.7258064516129032
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.3,0.2,3,2,0.3,368,123,245,32,29,24,36,3,242,87,0.9230769230769231,0.2926829268292683,0.4444444444444444,0.7554347826086957
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.3,0.3,3,2,0.3,339,113,226,32,29,24,35,10,216,78,0.7777777777777778,0.30973451327433627,0.44303797468354433,0.7404129793510325
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.3,0.5,3,2,0.3,252,84,168,32,29,24,33,13,155,51,0.717391304347826,0.39285714285714285,0.5076923076923077,0.746031746031746
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.3,0.7,3,2,0.3,186,62,124,32,29,24,24,15,109,38,0.6153846153846154,0.3870967741935484,0.47524752475247517,0.7150537634408602
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.4,0.2,3,2,0.3,368,123,245,32,29,24,13,1,244,110,0.9285714285714286,0.10569105691056911,0.18978102189781024,0.6983695652173914
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.4,0.3,3,2,0.3,339,113,226,32,29,24,15,6,220,98,0.7142857142857143,0.13274336283185842,0.2238805970149254,0.6932153392330384
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.4,0.5,3,2,0.3,252,84,168,32,29,24,17,9,159,67,0.6538461538461539,0.20238095238095238,0.3090909090909091,0.6984126984126984
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.4,0.7,3,2,0.3,186,62,124,32,29,24,15,11,113,47,0.5769230769230769,0.24193548387096775,0.3409090909090909,0.6881720430107527
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.5,0.2,3,2,0.3,368,123,245,32,29,24,0,0,245,123,0.0,0.0,0.0,0.6657608695652174
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.5,0.3,3,2,0.3,339,113,226,32,29,24,4,5,221,109,0.4444444444444444,0.035398230088495575,0.06557377049180327,0.6637168141592921
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.5,0.5,3,2,0.3,252,84,168,32,29,24,6,7,161,78,0.46153846153846156,0.07142857142857142,0.12371134020618557,0.6626984126984127
Baseline,MarginalProbability,{'prob_threshold': 0.15},2.0,0.5,0.7,3,2,0.3,186,62,124,32,29,24,9,8,116,53,0.5294117647058824,0.14516129032258066,0.2278481012658228,0.6720430107526881
Baseline,FloodFrequency,{'max_flood_count': 3},1.0,0.1,0.2,3,2,0.3,173,123,50,2,29,24,100,7,43,23,0.9345794392523364,0.8130081300813008,0.8695652173913043,0.8265895953757225
