occ_thr,edge_thr,weight_thr,evidence_count,pred_threshold,neg_pos_ratio,marginal_prob_threshold,tp,fp,tn,fn,total_samples,positive_samples,negative_samples,precision,recall,f1_score,accuracy,valid_days,total_days,network_nodes,negative_candidates_count,runtime_seconds
3,1,0.2,3,0.1,1.5,0.05,40,43,11,2,96,42,54,0.4819277108433735,0.9523809523809523,0.64,0.53125,10,29,42,13,0.5703115463256836
3,1,0.2,3,0.1,1.5,0.08,40,45,11,2,98,42,56,0.47058823529411764,0.9523809523809523,0.6299212598425197,0.5204081632653061,10,29,42,16,0.5890870094299316
3,1,0.2,3,0.1,2.0,0.05,40,53,13,2,108,42,66,0.43010752688172044,0.9523809523809523,0.5925925925925926,0.49074074074074076,10,29,42,13,0.5950756072998047
3,1,0.2,3,0.1,2.0,0.08,40,62,12,2,116,42,74,0.39215686274509803,0.9523809523809523,0.5555555555555556,0.4482758620689655,10,29,42,16,0.5947592258453369
3,1,0.2,3,0.2,1.0,0.05,35,19,22,7,83,42,41,0.6481481481481481,0.8333333333333334,0.7291666666666669,0.6867469879518072,10,29,42,13,0.5353684425354004
3,1,0.2,3,0.2,1.0,0.08,35,18,24,7,84,42,42,0.660377358490566,0.8333333333333334,0.7368421052631579,0.7023809523809523,10,29,42,16,0.5437731742858887
3,1,0.2,3,0.2,1.5,0.05,35,23,31,7,96,42,54,0.603448275862069,0.8333333333333334,0.7,0.6875,10,29,42,13,0.6455039978027344
3,1,0.2,3,0.2,1.5,0.08,35,22,34,7,98,42,56,0.6140350877192983,0.8333333333333334,0.7070707070707071,0.7040816326530612,10,29,42,16,0.5691804885864258
3,1,0.2,3,0.2,2.0,0.05,35,27,39,7,108,42,66,0.5645161290322581,0.8333333333333334,0.6730769230769231,0.6851851851851852,10,29,42,13,0.6043400764465332
3,1,0.2,3,0.2,2.0,0.08,35,32,42,7,116,42,74,0.5223880597014925,0.8333333333333334,0.6422018348623852,0.6637931034482759,10,29,42,16,0.6199235916137695
3,1,0.2,3,0.3,1.0,0.05,22,10,31,20,83,42,41,0.6875,0.5238095238095238,0.5945945945945946,0.6385542168674698,10,29,42,13,0.5568885803222656
3,1,0.2,3,0.3,1.0,0.08,22,10,32,20,84,42,42,0.6875,0.5238095238095238,0.5945945945945946,0.6428571428571429,10,29,42,16,0.5480289459228516
3,1,0.2,3,0.3,1.5,0.05,22,12,42,20,96,42,54,0.6470588235294118,0.5238095238095238,0.5789473684210527,0.6666666666666666,10,29,42,13,0.5812389850616455
3,1,0.2,3,0.3,1.5,0.08,22,12,44,20,98,42,56,0.6470588235294118,0.5238095238095238,0.5789473684210527,0.673469387755102,10,29,42,16,0.6914689540863037
3,1,0.2,3,0.3,2.0,0.05,22,14,52,20,108,42,66,0.6111111111111112,0.5238095238095238,0.5641025641025642,0.6851851851851852,10,29,42,13,0.6265602111816406
3,1,0.2,3,0.3,2.0,0.08,22,17,57,20,116,42,74,0.5641025641025641,0.5238095238095238,0.5432098765432098,0.6810344827586207,10,29,42,16,0.600287914276123
3,1,0.2,3,0.4,1.0,0.05,15,6,35,27,83,42,41,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.6024096385542169,10,29,42,13,0.5462527275085449
3,1,0.2,3,0.4,1.0,0.08,15,6,36,27,84,42,42,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.6071428571428571,10,29,42,16,0.5418694019317627
3,1,0.2,3,0.4,1.5,0.05,15,7,47,27,96,42,54,0.6818181818181818,0.35714285714285715,0.46875000000000006,0.6458333333333334,10,29,42,13,0.5869200229644775
3,1,0.2,3,0.4,1.5,0.08,15,8,48,27,98,42,56,0.6521739130434783,0.35714285714285715,0.4615384615384615,0.6428571428571429,10,29,42,16,0.5781946182250977
3,1,0.2,3,0.4,2.0,0.05,15,8,58,27,108,42,66,0.6521739130434783,0.35714285714285715,0.4615384615384615,0.6759259259259259,10,29,42,13,0.6366448402404785
3,1,0.2,3,0.4,2.0,0.08,15,11,63,27,116,42,74,0.5769230769230769,0.35714285714285715,0.4411764705882353,0.6724137931034483,10,29,42,16,0.6000440120697021
3,1,0.2,3,0.5,1.0,0.05,8,3,38,34,83,42,41,0.7272727272727273,0.19047619047619047,0.3018867924528302,0.5542168674698795,10,29,42,13,0.5426201820373535
3,1,0.2,3,0.5,1.0,0.08,8,3,39,34,84,42,42,0.7272727272727273,0.19047619047619047,0.3018867924528302,0.5595238095238095,10,29,42,16,0.5289709568023682
3,1,0.2,3,0.5,1.5,0.05,8,4,50,34,96,42,54,0.6666666666666666,0.19047619047619047,0.2962962962962963,0.6041666666666666,10,29,42,13,0.5711996555328369
3,1,0.2,3,0.5,1.5,0.08,8,4,52,34,98,42,56,0.6666666666666666,0.19047619047619047,0.2962962962962963,0.6122448979591837,10,29,42,16,0.5699796676635742
3,1,0.2,3,0.5,2.0,0.05,8,5,61,34,108,42,66,0.6153846153846154,0.19047619047619047,0.2909090909090909,0.6388888888888888,10,29,42,13,0.641533374786377
3,1,0.2,3,0.5,2.0,0.08,8,6,68,34,116,42,74,0.5714285714285714,0.19047619047619047,0.2857142857142857,0.6551724137931034,10,29,42,16,0.6231899261474609
3,1,0.2,4,0.1,1.0,0.05,31,27,5,1,64,32,32,0.5344827586206896,0.96875,0.6888888888888889,0.5625,7,29,42,13,0.507183313369751
3,1,0.2,4,0.1,1.0,0.08,31,27,5,1,64,32,32,0.5344827586206896,0.96875,0.6888888888888889,0.5625,7,29,42,16,0.5116782188415527
3,1,0.2,4,0.1,1.5,0.05,31,34,7,1,73,32,41,0.47692307692307695,0.96875,0.6391752577319587,0.5205479452054794,7,29,42,13,0.5339627265930176
3,1,0.2,4,0.1,1.5,0.08,31,36,7,1,75,32,43,0.4626865671641791,0.96875,0.6262626262626263,0.5066666666666667,7,29,42,16,0.545335054397583
3,1,0.2,4,0.1,2.0,0.05,31,45,7,1,84,32,52,0.40789473684210525,0.96875,0.5740740740740741,0.4523809523809524,7,29,42,13,0.5572044849395752
3,1,0.2,4,0.1,2.0,0.08,31,49,7,1,88,32,56,0.3875,0.96875,0.5535714285714286,0.4318181818181818,7,29,42,16,0.5792989730834961
3,1,0.2,4,0.2,1.0,0.05,31,20,12,1,64,32,32,0.6078431372549019,0.96875,0.7469879518072288,0.671875,7,29,42,13,0.6270039081573486
3,1,0.2,4,0.2,1.0,0.08,31,20,12,1,64,32,32,0.6078431372549019,0.96875,0.7469879518072288,0.671875,7,29,42,16,0.5896615982055664
3,1,0.2,4,0.2,1.5,0.05,31,23,18,1,73,32,41,0.5740740740740741,0.96875,0.7209302325581396,0.6712328767123288,7,29,42,13,0.5207228660583496
3,1,0.2,4,0.2,1.5,0.08,31,25,18,1,75,32,43,0.5535714285714286,0.96875,0.7045454545454546,0.6533333333333333,7,29,42,16,0.5302097797393799
3,1,0.2,4,0.2,2.0,0.05,31,32,20,1,84,32,52,0.49206349206349204,0.96875,0.6526315789473683,0.6071428571428571,7,29,42,13,0.5549311637878418
3,1,0.2,4,0.2,2.0,0.08,31,34,22,1,88,32,56,0.47692307692307695,0.96875,0.6391752577319587,0.6022727272727273,7,29,42,16,0.551447868347168
3,1,0.2,4,0.3,1.0,0.05,24,16,16,8,64,32,32,0.6,0.75,0.6666666666666665,0.625,7,29,42,13,0.5041108131408691
3,1,0.2,4,0.3,1.0,0.08,24,16,16,8,64,32,32,0.6,0.75,0.6666666666666665,0.625,7,29,42,16,0.5627017021179199
3,1,0.2,4,0.3,1.5,0.05,24,17,24,8,73,32,41,0.5853658536585366,0.75,0.6575342465753423,0.6575342465753424,7,29,42,13,0.5781824588775635
3,1,0.2,4,0.3,1.5,0.08,24,18,25,8,75,32,43,0.5714285714285714,0.75,0.6486486486486486,0.6533333333333333,7,29,42,16,0.5431182384490967
3,1,0.2,4,0.3,2.0,0.05,24,22,30,8,84,32,52,0.5217391304347826,0.75,0.6153846153846153,0.6428571428571429,7,29,42,13,0.5434441566467285
3,1,0.2,4,0.3,2.0,0.08,24,24,32,8,88,32,56,0.5,0.75,0.6,0.6363636363636364,7,29,42,16,0.5410900115966797
3,1,0.2,4,0.4,1.0,0.05,20,11,21,12,64,32,32,0.6451612903225806,0.625,0.634920634920635,0.640625,7,29,42,13,0.504291296005249
3,1,0.2,4,0.4,1.0,0.08,20,12,20,12,64,32,32,0.625,0.625,0.625,0.625,7,29,42,16,0.49628424644470215
3,1,0.2,4,0.4,1.5,0.05,20,11,30,12,73,32,41,0.6451612903225806,0.625,0.634920634920635,0.684931506849315,7,29,42,13,0.5239393711090088
3,1,0.2,4,0.4,1.5,0.08,20,13,30,12,75,32,43,0.6060606060606061,0.625,0.6153846153846154,0.6666666666666666,7,29,42,16,0.5173203945159912
3,1,0.2,4,0.4,2.0,0.05,20,14,38,12,84,32,52,0.5882352941176471,0.625,0.6060606060606061,0.6904761904761905,7,29,42,13,0.5557599067687988
3,1,0.2,4,0.4,2.0,0.08,20,17,39,12,88,32,56,0.5405405405405406,0.625,0.5797101449275363,0.6704545454545454,7,29,42,16,0.5361988544464111
3,1,0.2,4,0.5,1.0,0.05,13,11,21,19,64,32,32,0.5416666666666666,0.40625,0.46428571428571425,0.53125,7,29,42,13,0.4886791706085205
3,1,0.2,4,0.5,1.0,0.08,13,12,20,19,64,32,32,0.52,0.40625,0.45614035087719296,0.515625,7,29,42,16,0.4877285957336426
3,1,0.2,4,0.5,1.5,0.05,13,11,30,19,73,32,41,0.5416666666666666,0.40625,0.46428571428571425,0.589041095890411,7,29,42,13,0.511925458908081
3,1,0.2,4,0.5,1.5,0.08,13,13,30,19,75,32,43,0.5,0.40625,0.4482758620689655,0.5733333333333334,7,29,42,16,0.5743179321289062
3,1,0.2,4,0.5,2.0,0.05,13,13,39,19,84,32,52,0.5,0.40625,0.4482758620689655,0.6190476190476191,7,29,42,13,0.5419631004333496
3,1,0.2,4,0.5,2.0,0.08,13,14,42,19,88,32,56,0.48148148148148145,0.40625,0.4406779661016949,0.625,7,29,42,16,0.5461115837097168
3,1,0.3,1,0.1,1.0,0.05,58,14,49,8,129,66,63,0.8055555555555556,0.8787878787878788,0.8405797101449276,0.8294573643410853,13,29,42,13,0.36794447898864746
3,1,0.3,1,0.1,1.0,0.08,58,14,51,8,131,66,65,0.8055555555555556,0.8787878787878788,0.8405797101449276,0.8320610687022901,13,29,42,16,0.3641784191131592
3,1,0.3,1,0.1,1.5,0.05,58,17,65,8,148,66,82,0.7733333333333333,0.8787878787878788,0.8226950354609929,0.831081081081081,13,29,42,13,0.3759162425994873
3,1,0.3,1,0.1,1.5,0.08,58,17,71,8,154,66,88,0.7733333333333333,0.8787878787878788,0.8226950354609929,0.8376623376623377,13,29,42,16,0.39040613174438477
3,1,0.3,1,0.1,2.0,0.05,58,23,78,8,167,66,101,0.7160493827160493,0.8787878787878788,0.7891156462585033,0.8143712574850299,13,29,42,13,0.4117550849914551
3,1,0.3,1,0.1,2.0,0.08,58,25,85,8,176,66,110,0.6987951807228916,0.8787878787878788,0.778523489932886,0.8125,13,29,42,16,0.4352419376373291
3,1,0.3,1,0.2,1.0,0.05,28,5,58,38,129,66,63,0.8484848484848485,0.42424242424242425,0.5656565656565657,0.6666666666666666,13,29,42,13,0.3463160991668701
3,1,0.3,1,0.2,1.0,0.08,28,5,60,38,131,66,65,0.8484848484848485,0.42424242424242425,0.5656565656565657,0.6717557251908397,13,29,42,16,0.3469414710998535
3,1,0.3,1,0.2,1.5,0.05,28,5,77,38,148,66,82,0.8484848484848485,0.42424242424242425,0.5656565656565657,0.7094594594594594,13,29,42,13,0.37673330307006836
3,1,0.3,1,0.2,1.5,0.08,28,5,83,38,154,66,88,0.8484848484848485,0.42424242424242425,0.5656565656565657,0.7207792207792207,13,29,42,16,0.3949310779571533
3,1,0.3,1,0.2,2.0,0.05,28,7,94,38,167,66,101,0.8,0.42424242424242425,0.5544554455445544,0.7305389221556886,13,29,42,13,0.40543246269226074
3,1,0.3,1,0.2,2.0,0.08,28,7,103,38,176,66,110,0.8,0.42424242424242425,0.5544554455445544,0.7443181818181818,13,29,42,16,0.421126127243042
3,1,0.3,1,0.3,1.0,0.05,21,1,62,45,129,66,63,0.9545454545454546,0.3181818181818182,0.47727272727272724,0.6434108527131783,13,29,42,13,0.33965563774108887
3,1,0.3,1,0.3,1.0,0.08,21,1,64,45,131,66,65,0.9545454545454546,0.3181818181818182,0.47727272727272724,0.648854961832061,13,29,42,16,0.36404871940612793
3,1,0.3,1,0.3,1.5,0.05,21,1,81,45,148,66,82,0.9545454545454546,0.3181818181818182,0.47727272727272724,0.6891891891891891,13,29,42,13,0.3729588985443115
3,1,0.3,1,0.3,1.5,0.08,21,1,87,45,154,66,88,0.9545454545454546,0.3181818181818182,0.47727272727272724,0.7012987012987013,13,29,42,16,0.3897080421447754
3,1,0.3,1,0.3,2.0,0.05,21,1,100,45,167,66,101,0.9545454545454546,0.3181818181818182,0.47727272727272724,0.7245508982035929,13,29,42,13,0.40605974197387695
3,1,0.3,1,0.3,2.0,0.08,21,1,109,45,176,66,110,0.9545454545454546,0.3181818181818182,0.47727272727272724,0.7386363636363636,13,29,42,16,0.4270927906036377
3,1,0.3,1,0.4,1.0,0.05,7,0,63,59,129,66,63,1.0,0.10606060606060606,0.19178082191780824,0.5426356589147286,13,29,42,13,0.3536534309387207
3,1,0.3,1,0.4,1.0,0.08,7,0,65,59,131,66,65,1.0,0.10606060606060606,0.19178082191780824,0.549618320610687,13,29,42,16,0.3552820682525635
3,1,0.3,1,0.4,1.5,0.05,7,0,82,59,148,66,82,1.0,0.10606060606060606,0.19178082191780824,0.6013513513513513,13,29,42,13,0.3693358898162842
3,1,0.3,1,0.4,1.5,0.08,7,0,88,59,154,66,88,1.0,0.10606060606060606,0.19178082191780824,0.6168831168831169,13,29,42,16,0.4450709819793701
3,1,0.3,1,0.4,2.0,0.05,7,0,101,59,167,66,101,1.0,0.10606060606060606,0.19178082191780824,0.6467065868263473,13,29,42,13,0.41023683547973633
3,1,0.3,1,0.4,2.0,0.08,7,0,110,59,176,66,110,1.0,0.10606060606060606,0.19178082191780824,0.6647727272727273,13,29,42,16,0.42803955078125
3,1,0.3,1,0.5,1.0,0.05,1,0,63,65,129,66,63,1.0,0.015151515151515152,0.02985074626865672,0.49612403100775193,13,29,42,13,0.3432009220123291
3,1,0.3,1,0.5,1.0,0.08,1,0,65,65,131,66,65,1.0,0.015151515151515152,0.02985074626865672,0.5038167938931297,13,29,42,16,0.35452771186828613
3,1,0.3,1,0.5,1.5,0.05,1,0,82,65,148,66,82,1.0,0.015151515151515152,0.02985074626865672,0.5608108108108109,13,29,42,13,0.38805723190307617
3,1,0.3,1,0.5,1.5,0.08,1,0,88,65,154,66,88,1.0,0.015151515151515152,0.02985074626865672,0.577922077922078,13,29,42,16,0.3900279998779297
3,1,0.3,1,0.5,2.0,0.05,1,0,101,65,167,66,101,1.0,0.015151515151515152,0.02985074626865672,0.6107784431137725,13,29,42,13,0.40605950355529785
3,1,0.3,1,0.5,2.0,0.08,1,0,110,65,176,66,110,1.0,0.015151515151515152,0.02985074626865672,0.6306818181818182,13,29,42,16,0.4158642292022705
3,1,0.3,2,0.1,1.0,0.05,49,24,27,4,104,53,51,0.6712328767123288,0.9245283018867925,0.7777777777777778,0.7307692307692307,11,29,42,13,0.3174316883087158
3,1,0.3,2,0.1,1.0,0.08,49,24,29,4,106,53,53,0.6712328767123288,0.9245283018867925,0.7777777777777778,0.7358490566037735,11,29,42,16,0.32216668128967285
3,1,0.3,2,0.1,1.5,0.05,49,31,37,4,121,53,68,0.6125,0.9245283018867925,0.7368421052631579,0.7107438016528925,11,29,42,13,0.3451821804046631
3,1,0.3,2,0.1,1.5,0.08,49,33,38,4,124,53,71,0.5975609756097561,0.9245283018867925,0.7259259259259259,0.7016129032258065,11,29,42,16,0.3532564640045166
3,1,0.3,2,0.1,2.0,0.05,49,35,47,4,135,53,82,0.5833333333333334,0.9245283018867925,0.7153284671532847,0.7111111111111111,11,29,42,13,0.37030935287475586
3,1,0.3,2,0.1,2.0,0.08,49,43,47,4,143,53,90,0.532608695652174,0.9245283018867925,0.6758620689655174,0.6713286713286714,11,29,42,16,0.38248515129089355
3,1,0.3,2,0.2,1.0,0.05,27,5,46,26,104,53,51,0.84375,0.5094339622641509,0.6352941176470588,0.7019230769230769,11,29,42,13,0.32459497451782227
3,1,0.3,2,0.2,1.0,0.08,27,5,48,26,106,53,53,0.84375,0.5094339622641509,0.6352941176470588,0.7075471698113207,11,29,42,16,0.3344309329986572
3,1,0.3,2,0.2,1.5,0.05,27,7,61,26,121,53,68,0.7941176470588235,0.5094339622641509,0.6206896551724137,0.7272727272727273,11,29,42,13,0.36623072624206543
3,1,0.3,2,0.2,1.5,0.08,27,7,64,26,124,53,71,0.7941176470588235,0.5094339622641509,0.6206896551724137,0.7338709677419355,11,29,42,16,0.3725597858428955
3,1,0.3,2,0.2,2.0,0.05,27,9,73,26,135,53,82,0.75,0.5094339622641509,0.6067415730337078,0.7407407407407407,11,29,42,13,0.369173526763916
3,1,0.3,2,0.2,2.0,0.08,27,11,79,26,143,53,90,0.7105263157894737,0.5094339622641509,0.5934065934065935,0.7412587412587412,11,29,42,16,0.3840060234069824
3,1,0.3,2,0.3,1.0,0.05,17,2,49,36,104,53,51,0.8947368421052632,0.32075471698113206,0.47222222222222215,0.6346153846153846,11,29,42,13,0.31420183181762695
3,1,0.3,2,0.3,1.0,0.08,17,2,51,36,106,53,53,0.8947368421052632,0.32075471698113206,0.47222222222222215,0.6415094339622641,11,29,42,16,0.32131314277648926
3,1,0.3,2,0.3,1.5,0.05,17,4,64,36,121,53,68,0.8095238095238095,0.32075471698113206,0.45945945945945943,0.6694214876033058,11,29,42,13,0.3587379455566406
3,1,0.3,2,0.3,1.5,0.08,17,3,68,36,124,53,71,0.85,0.32075471698113206,0.4657534246575342,0.6854838709677419,11,29,42,16,0.36067986488342285
3,1,0.3,2,0.3,2.0,0.05,17,5,77,36,135,53,82,0.7727272727272727,0.32075471698113206,0.45333333333333337,0.6962962962962963,11,29,42,13,0.39148855209350586
3,1,0.3,2,0.3,2.0,0.08,17,4,86,36,143,53,90,0.8095238095238095,0.32075471698113206,0.45945945945945943,0.7202797202797203,11,29,42,16,0.44949841499328613
3,1,0.3,2,0.4,1.0,0.05,8,0,51,45,104,53,51,1.0,0.1509433962264151,0.26229508196721313,0.5673076923076923,11,29,42,13,0.31807971000671387
3,1,0.3,2,0.4,1.0,0.08,8,0,53,45,106,53,53,1.0,0.1509433962264151,0.26229508196721313,0.5754716981132075,11,29,42,16,0.3470633029937744
3,1,0.3,2,0.4,1.5,0.05,8,2,66,45,121,53,68,0.8,0.1509433962264151,0.25396825396825395,0.6115702479338843,11,29,42,13,0.36114501953125
3,1,0.3,2,0.4,1.5,0.08,8,1,70,45,124,53,71,0.8888888888888888,0.1509433962264151,0.25806451612903225,0.6290322580645161,11,29,42,16,0.38550758361816406
3,1,0.3,2,0.4,2.0,0.05,8,2,80,45,135,53,82,0.8,0.1509433962264151,0.25396825396825395,0.6518518518518519,11,29,42,13,0.3910408020019531
3,1,0.3,2,0.4,2.0,0.08,8,2,88,45,143,53,90,0.8,0.1509433962264151,0.25396825396825395,0.6713286713286714,11,29,42,16,0.3881218433380127
3,1,0.3,2,0.5,1.0,0.05,4,0,51,49,104,53,51,1.0,0.07547169811320754,0.14035087719298245,0.5288461538461539,11,29,42,13,0.3253657817840576
3,1,0.3,2,0.5,1.0,0.08,4,0,53,49,106,53,53,1.0,0.07547169811320754,0.14035087719298245,0.5377358490566038,11,29,42,16,0.3202242851257324
3,1,0.3,2,0.5,1.5,0.05,4,0,68,49,121,53,68,1.0,0.07547169811320754,0.14035087719298245,0.5950413223140496,11,29,42,13,0.3698554039001465
3,1,0.3,2,0.5,1.5,0.08,4,0,71,49,124,53,71,1.0,0.07547169811320754,0.14035087719298245,0.6048387096774194,11,29,42,16,0.353851318359375
3,1,0.3,2,0.5,2.0,0.05,4,0,82,49,135,53,82,1.0,0.07547169811320754,0.14035087719298245,0.6370370370370371,11,29,42,13,0.37117743492126465
3,1,0.3,2,0.5,2.0,0.08,4,0,90,49,143,53,90,1.0,0.07547169811320754,0.14035087719298245,0.6573426573426573,11,29,42,16,0.39162230491638184
3,1,0.3,3,0.1,1.0,0.05,41,32,9,1,83,42,41,0.5616438356164384,0.9761904761904762,0.7130434782608696,0.6024096385542169,10,29,42,13,0.28976869583129883
3,1,0.3,3,0.1,1.0,0.08,41,33,9,1,84,42,42,0.5540540540540541,0.9761904761904762,0.706896551724138,0.5952380952380952,10,29,42,16,0.2857089042663574
3,1,0.3,3,0.1,1.5,0.05,41,42,12,1,96,42,54,0.4939759036144578,0.9761904761904762,0.656,0.5520833333333334,10,29,42,13,0.3172125816345215
3,1,0.3,3,0.1,1.5,0.08,41,44,12,1,98,42,56,0.4823529411764706,0.9761904761904762,0.6456692913385828,0.5408163265306123,10,29,42,16,0.31913113594055176
3,1,0.3,3,0.1,2.0,0.05,41,51,15,1,108,42,66,0.44565217391304346,0.9761904761904762,0.6119402985074626,0.5185185185185185,10,29,42,13,0.31801605224609375
3,1,0.3,3,0.1,2.0,0.08,41,60,14,1,116,42,74,0.40594059405940597,0.9761904761904762,0.5734265734265734,0.47413793103448276,10,29,42,16,0.38257598876953125
3,1,0.3,3,0.2,1.0,0.05,34,18,23,8,83,42,41,0.6538461538461539,0.8095238095238095,0.7234042553191489,0.6867469879518072,10,29,42,13,0.3047618865966797
3,1,0.3,3,0.2,1.0,0.08,34,17,25,8,84,42,42,0.6666666666666666,0.8095238095238095,0.7311827956989246,0.7023809523809523,10,29,42,16,0.29012608528137207
3,1,0.3,3,0.2,1.5,0.05,34,22,32,8,96,42,54,0.6071428571428571,0.8095238095238095,0.6938775510204083,0.6875,10,29,42,13,0.30786657333374023
3,1,0.3,3,0.2,1.5,0.08,34,21,35,8,98,42,56,0.6181818181818182,0.8095238095238095,0.7010309278350516,0.7040816326530612,10,29,42,16,0.3118770122528076
3,1,0.3,3,0.2,2.0,0.05,34,28,38,8,108,42,66,0.5483870967741935,0.8095238095238095,0.6538461538461537,0.6666666666666666,10,29,42,13,0.34337282180786133
3,1,0.3,3,0.2,2.0,0.08,34,32,42,8,116,42,74,0.5151515151515151,0.8095238095238095,0.6296296296296297,0.6551724137931034,10,29,42,16,0.35293006896972656
3,1,0.3,3,0.3,1.0,0.05,23,9,32,19,83,42,41,0.71875,0.5476190476190477,0.6216216216216217,0.6626506024096386,10,29,42,13,0.38019704818725586
3,1,0.3,3,0.3,1.0,0.08,23,9,33,19,84,42,42,0.71875,0.5476190476190477,0.6216216216216217,0.6666666666666666,10,29,42,16,0.29230523109436035
3,1,0.3,3,0.3,1.5,0.05,23,11,43,19,96,42,54,0.6764705882352942,0.5476190476190477,0.605263157894737,0.6875,10,29,42,13,0.3273308277130127
3,1,0.3,3,0.3,1.5,0.08,23,11,45,19,98,42,56,0.6764705882352942,0.5476190476190477,0.605263157894737,0.6938775510204082,10,29,42,16,0.3209543228149414
3,1,0.3,3,0.3,2.0,0.05,23,14,52,19,108,42,66,0.6216216216216216,0.5476190476190477,0.5822784810126581,0.6944444444444444,10,29,42,13,0.346132755279541
3,1,0.3,3,0.3,2.0,0.08,23,17,57,19,116,42,74,0.575,0.5476190476190477,0.5609756097560975,0.6896551724137931,10,29,42,16,0.3512449264526367
3,1,0.3,3,0.4,1.0,0.05,15,6,35,27,83,42,41,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.6024096385542169,10,29,42,13,0.30917954444885254
3,1,0.3,3,0.4,1.0,0.08,15,6,36,27,84,42,42,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.6071428571428571,10,29,42,16,0.34395360946655273
3,1,0.3,3,0.4,1.5,0.05,15,7,47,27,96,42,54,0.6818181818181818,0.35714285714285715,0.46875000000000006,0.6458333333333334,10,29,42,13,0.309323787689209
3,1,0.3,3,0.4,1.5,0.08,15,8,48,27,98,42,56,0.6521739130434783,0.35714285714285715,0.4615384615384615,0.6428571428571429,10,29,42,16,0.31453871726989746
3,1,0.3,3,0.4,2.0,0.05,15,9,57,27,108,42,66,0.625,0.35714285714285715,0.45454545454545453,0.6666666666666666,10,29,42,13,0.33583593368530273
3,1,0.3,3,0.4,2.0,0.08,15,12,62,27,116,42,74,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.6637931034482759,10,29,42,16,0.35976362228393555
3,1,0.3,3,0.5,1.0,0.05,8,3,38,34,83,42,41,0.7272727272727273,0.19047619047619047,0.3018867924528302,0.5542168674698795,10,29,42,13,0.3008694648742676
3,1,0.3,3,0.5,1.0,0.08,8,3,39,34,84,42,42,0.7272727272727273,0.19047619047619047,0.3018867924528302,0.5595238095238095,10,29,42,16,0.3319509029388428
3,1,0.3,3,0.5,1.5,0.05,8,4,50,34,96,42,54,0.6666666666666666,0.19047619047619047,0.2962962962962963,0.6041666666666666,10,29,42,13,0.30667948722839355
3,1,0.3,3,0.5,1.5,0.08,8,4,52,34,98,42,56,0.6666666666666666,0.19047619047619047,0.2962962962962963,0.6122448979591837,10,29,42,16,0.3112008571624756
3,1,0.3,3,0.5,2.0,0.05,8,5,61,34,108,42,66,0.6153846153846154,0.19047619047619047,0.2909090909090909,0.6388888888888888,10,29,42,13,0.32611608505249023
3,1,0.3,3,0.5,2.0,0.08,8,6,68,34,116,42,74,0.5714285714285714,0.19047619047619047,0.2857142857142857,0.6551724137931034,10,29,42,16,0.34437108039855957
3,1,0.3,4,0.1,1.0,0.05,31,27,5,1,64,32,32,0.5344827586206896,0.96875,0.6888888888888889,0.5625,7,29,42,13,0.25196003913879395
3,1,0.3,4,0.1,1.0,0.08,31,27,5,1,64,32,32,0.5344827586206896,0.96875,0.6888888888888889,0.5625,7,29,42,16,0.24867820739746094
3,1,0.3,4,0.1,1.5,0.05,31,34,7,1,73,32,41,0.47692307692307695,0.96875,0.6391752577319587,0.5205479452054794,7,29,42,13,0.27323079109191895
3,1,0.3,4,0.1,1.5,0.08,31,36,7,1,75,32,43,0.4626865671641791,0.96875,0.6262626262626263,0.5066666666666667,7,29,42,16,0.3042023181915283
3,1,0.3,4,0.1,2.0,0.05,31,45,7,1,84,32,52,0.40789473684210525,0.96875,0.5740740740740741,0.4523809523809524,7,29,42,13,0.30155277252197266
3,1,0.3,4,0.1,2.0,0.08,31,49,7,1,88,32,56,0.3875,0.96875,0.5535714285714286,0.4318181818181818,7,29,42,16,0.30913758277893066
3,1,0.3,4,0.2,1.0,0.05,30,21,11,2,64,32,32,0.5882352941176471,0.9375,0.7228915662650602,0.640625,7,29,42,13,0.2501711845397949
3,1,0.3,4,0.2,1.0,0.08,30,21,11,2,64,32,32,0.5882352941176471,0.9375,0.7228915662650602,0.640625,7,29,42,16,0.2507002353668213
3,1,0.3,4,0.2,1.5,0.05,30,24,17,2,73,32,41,0.5555555555555556,0.9375,0.6976744186046512,0.6438356164383562,7,29,42,13,0.3528299331665039
3,1,0.3,4,0.2,1.5,0.08,30,26,17,2,75,32,43,0.5357142857142857,0.9375,0.6818181818181818,0.6266666666666667,7,29,42,16,0.2757995128631592
3,1,0.3,4,0.2,2.0,0.05,30,33,19,2,84,32,52,0.47619047619047616,0.9375,0.631578947368421,0.5833333333333334,7,29,42,13,0.31190919876098633
3,1,0.3,4,0.2,2.0,0.08,30,35,21,2,88,32,56,0.46153846153846156,0.9375,0.6185567010309277,0.5795454545454546,7,29,42,16,0.30571866035461426
3,1,0.3,4,0.3,1.0,0.05,26,14,18,6,64,32,32,0.65,0.8125,0.7222222222222223,0.6875,7,29,42,13,0.25986146926879883
3,1,0.3,4,0.3,1.0,0.08,26,14,18,6,64,32,32,0.65,0.8125,0.7222222222222223,0.6875,7,29,42,16,0.2622644901275635
